input_id,index,sum_assured,Num_Policies,prem_rate_per1000,policy_fees,policy_Init_comm,policy_yearly_comm,acq_direct_expenses,acq_indirect_expense,main_direct_expenses,main_indirect_expenses,discount_rate,Total_years,asset_ret_rate,CSM_ret_Rate,risk_adjst_rate,mortality,lapse
187,10,153000,1,3,62,0.633347395,0.032524183,43,64,26,20,0.039028481,20,0.049468026,0.03849415,0.08721349,0.001925,0.05
187,11,153000,1,3,62,0.633347395,0.032524183,43,64,26,20,0.039028481,20,0.049468026,0.03849415,0.08721349,0.002275,0.05
187,12,153000,1,3,62,0.633347395,0.032524183,43,64,26,20,0.039028481,20,0.049468026,0.03849415,0.08721349,0.00245,0.05
187,13,153000,1,3,62,0.633347395,0.032524183,43,64,26,20,0.039028481,20,0.049468026,0.03849415,0.08721349,0.002625,0.05
187,14,153000,1,3,62,0.633347395,0.032524183,43,64,26,20,0.039028481,20,0.049468026,0.03849415,0.08721349,0.002975,0.05
187,15,153000,1,3,62,0.633347395,0.032524183,43,64,26,20,0.039028481,20,0.049468026,0.03849415,0.08721349,0.00315,0.05
187,16,153000,1,3,62,0.633347395,0.032524183,43,64,26,20,0.039028481,20,0.049468026,0.03849415,0.08721349,0.003325,0.05
187,17,153000,1,3,62,0.633347395,0.032524183,43,64,26,20,0.039028481,20,0.049468026,0.03849415,0.08721349,0.003675,0.05
187,18,153000,1,3,62,0.633347395,0.032524183,43,64,26,20,0.039028481,20,0.049468026,0.03849415,0.08721349,0.004025,0.05
187,19,153000,1,3,62,0.633347395,0.032524183,43,64,26,20,0.039028481,20,0.049468026,0.03849415,0.08721349,0.004025,1
188,0,176000,1,0.7,99,0.701841638,0.023665178,45,63,32,20,0.041003641,20,0.046276626,0.041009615,0.081608633,0.0004,0.05
188,1,176000,1,0.7,99,0.701841638,0.023665178,45,63,32,20,0.041003641,20,0.046276626,0.041009615,0.081608633,0.0004,0.05
188,2,176000,1,0.7,99,0.701841638,0.023665178,45,63,32,20,0.041003641,20,0.046276626,0.041009615,0.081608633,0.0005,0.05
188,3,176000,1,0.7,99,0.701841638,0.023665178,45,63,32,20,0.041003641,20,0.046276626,0.041009615,0.081608633,0.0005,0.05
188,4,176000,1,0.7,99,0.701841638,0.023665178,45,63,32,20,0.041003641,20,0.046276626,0.041009615,0.081608633,0.0006,0.05
188,5,176000,1,0.7,99,0.701841638,0.023665178,45,63,32,20,0.041003641,20,0.046276626,0.041009615,0.081608633,0.0007,0.05
188,6,176000,1,0.7,99,0.701841638,0.023665178,45,63,32,20,0.041003641,20,0.046276626,0.041009615,0.081608633,0.0007,0.05
188,7,176000,1,0.7,99,0.701841638,0.023665178,45,63,32,20,0.041003641,20,0.046276626,0.041009615,0.081608633,0.0008,0.05
188,8,176000,1,0.7,99,0.701841638,0.023665178,45,63,32,20,0.041003641,20,0.046276626,0.041009615,0.081608633,0.0009,0.05
188,9,176000,1,0.7,99,0.701841638,0.023665178,45,63,32,20,0.041003641,20,0.046276626,0.041009615,0.081608633,0.001,0.75
188,10,176000,1,3,99,0.701841638,0.023665178,45,63,32,20,0.041003641,20,0.046276626,0.041009615,0.081608633,0.001925,0.05
188,11,176000,1,3,99,0.701841638,0.023665178,45,63,32,20,0.041003641,20,0.046276626,0.041009615,0.081608633,0.002275,0.05
188,12,176000,1,3,99,0.701841638,0.023665178,45,63,32,20,0.041003641,20,0.046276626,0.041009615,0.081608633,0.00245,0.05
188,13,176000,1,3,99,0.701841638,0.023665178,45,63,32,20,0.041003641,20,0.046276626,0.041009615,0.081608633,0.002625,0.05
188,14,176000,1,3,99,0.701841638,0.023665178,45,63,32,20,0.041003641,20,0.046276626,0.041009615,0.081608633,0.002975,0.05
188,15,176000,1,3,99,0.701841638,0.023665178,45,63,32,20,0.041003641,20,0.046276626,0.041009615,0.081608633,0.00315,0.05
188,16,176000,1,3,99,0.701841638,0.023665178,45,63,32,20,0.041003641,20,0.046276626,0.041009615,0.081608633,0.003325,0.05
188,17,176000,1,3,99,0.701841638,0.023665178,45,63,32,20,0.041003641,20,0.046276626,0.041009615,0.081608633,0.003675,0.05
188,18,176000,1,3,99,0.701841638,0.023665178,45,63,32,20,0.041003641,20,0.046276626,0.041009615,0.081608633,0.004025,0.05
188,19,176000,1,3,99,0.701841638,0.023665178,45,63,32,20,0.041003641,20,0.046276626,0.041009615,0.081608633,0.004025,1
189,0,209000,1,0.7,81,0.784218204,0.077428638,52,56,20,20,0.043629396,20,0.043564353,0.041194893,0.112005569,0.0004,0.05
189,1,209000,1,0.7,81,0.784218204,0.077428638,52,56,20,20,0.043629396,20,0.043564353,0.041194893,0.112005569,0.0004,0.05
189,2,209000,1,0.7,81,0.784218204,0.077428638,52,56,20,20,0.043629396,20,0.043564353,0.041194893,0.112005569,0.0005,0.05
189,3,209000,1,0.7,81,0.784218204,0.077428638,52,56,20,20,0.043629396,20,0.043564353,0.041194893,0.112005569,0.0005,0.05
189,4,209000,1,0.7,81,0.784218204,0.077428638,52,56,20,20,0.043629396,20,0.043564353,0.041194893,0.112005569,0.0006,0.05
189,5,209000,1,0.7,81,0.784218204,0.077428638,52,56,20,20,0.043629396,20,0.043564353,0.041194893,0.112005569,0.0007,0.05
189,6,209000,1,0.7,81,0.784218204,0.077428638,52,56,20,20,0.043629396,20,0.043564353,0.041194893,0.112005569,0.0007,0.05
189,7,209000,1,0.7,81,0.784218204,0.077428638,52,56,20,20,0.043629396,20,0.043564353,0.041194893,0.112005569,0.0008,0.05
189,8,209000,1,0.7,81,0.784218204,0.077428638,52,56,20,20,0.043629396,20,0.043564353,0.041194893,0.112005569,0.0009,0.05
189,9,209000,1,0.7,81,0.784218204,0.077428638,52,56,20,20,0.043629396,20,0.043564353,0.041194893,0.112005569,0.001,0.75
189,10,209000,1,3,81,0.784218204,0.077428638,52,56,20,20,0.043629396,20,0.043564353,0.041194893,0.112005569,0.001925,0.05
189,11,209000,1,3,81,0.784218204,0.077428638,52,56,20,20,0.043629396,20,0.043564353,0.041194893,0.112005569,0.002275,0.05
189,12,209000,1,3,81,0.784218204,0.077428638,52,56,20,20,0.043629396,20,0.043564353,0.041194893,0.112005569,0.00245,0.05
189,13,209000,1,3,81,0.784218204,0.077428638,52,56,20,20,0.043629396,20,0.043564353,0.041194893,0.112005569,0.002625,0.05
189,14,209000,1,3,81,0.784218204,0.077428638,52,56,20,20,0.043629396,20,0.043564353,0.041194893,0.112005569,0.002975,0.05
189,15,209000,1,3,81,0.784218204,0.077428638,52,56,20,20,0.043629396,20,0.043564353,0.041194893,0.112005569,0.00315,0.05
189,16,209000,1,3,81,0.784218204,0.077428638,52,56,20,20,0.043629396,20,0.043564353,0.041194893,0.112005569,0.003325,0.05
189,17,209000,1,3,81,0.784218204,0.077428638,52,56,20,20,0.043629396,20,0.043564353,0.041194893,0.112005569,0.003675,0.05
189,18,209000,1,3,81,0.784218204,0.077428638,52,56,20,20,0.043629396,20,0.043564353,0.041194893,0.112005569,0.004025,0.05
189,19,209000,1,3,81,0.784218204,0.077428638,52,56,20,20,0.043629396,20,0.043564353,0.041194893,0.112005569,0.004025,1
190,0,161000,1,0.7,73,0.753187268,0.037584064,50,55,35,20,0.0367522,20,0.044686134,0.036369867,0.089487678,0.0004,0.05
190,1,161000,1,0.7,73,0.753187268,0.037584064,50,55,35,20,0.0367522,20,0.044686134,0.036369867,0.089487678,0.0004,0.05
190,2,161000,1,0.7,73,0.753187268,0.037584064,50,55,35,20,0.0367522,20,0.044686134,0.036369867,0.089487678,0.0005,0.05
190,3,161000,1,0.7,73,0.753187268,0.037584064,50,55,35,20,0.0367522,20,0.044686134,0.036369867,0.089487678,0.0005,0.05
190,4,161000,1,0.7,73,0.753187268,0.037584064,50,55,35,20,0.0367522,20,0.044686134,0.036369867,0.089487678,0.0006,0.05
190,5,161000,1,0.7,73,0.753187268,0.037584064,50,55,35,20,0.0367522,20,0.044686134,0.036369867,0.089487678,0.0007,0.05
190,6,161000,1,0.7,73,0.753187268,0.037584064,50,55,35,20,0.0367522,20,0.044686134,0.036369867,0.089487678,0.0007,0.05
190,7,161000,1,0.7,73,0.753187268,0.037584064,50,55,35,20,0.0367522,20,0.044686134,0.036369867,0.089487678,0.0008,0.05
190,8,161000,1,0.7,73,0.753187268,0.037584064,50,55,35,20,0.0367522,20,0.044686134,0.036369867,0.089487678,0.0009,0.05
190,9,161000,1,0.7,73,0.753187268,0.037584064,50,55,35,20,0.0367522,20,0.044686134,0.036369867,0.089487678,0.001,0.75
190,10,161000,1,3,73,0.753187268,0.037584064,50,55,35,20,0.0367522,20,0.044686134,0.036369867,0.089487678,0.001925,0.05
190,11,161000,1,3,73,0.753187268,0.037584064,50,55,35,20,0.0367522,20,0.044686134,0.036369867,0.089487678,0.002275,0.05
190,12,161000,1,3,73,0.753187268,0.037584064,50,55,35,20,0.0367522,20,0.044686134,0.036369867,0.089487678,0.00245,0.05
190,13,161000,1,3,73,0.753187268,0.037584064,50,55,35,20,0.0367522,20,0.044686134,0.036369867,0.089487678,0.002625,0.05
190,14,161000,1,3,73,0.753187268,0.037584064,50,55,35,20,0.0367522,20,0.044686134,0.036369867,0.089487678,0.002975,0.05
190,15,161000,1,3,73,0.753187268,0.037584064,50,55,35,20,0.0367522,20,0.044686134,0.036369867,0.089487678,0.00315,0.05
190,16,161000,1,3,73,0.753187268,0.037584064,50,55,35,20,0.0367522,20,0.044686134,0.036369867,0.089487678,0.003325,0.05
190,17,161000,1,3,73,0.753187268,0.037584064,50,55,35,20,0.0367522,20,0.044686134,0.036369867,0.089487678,0.003675,0.05
190,18,161000,1,3,73,0.753187268,0.037584064,50,55,35,20,0.0367522,20,0.044686134,0.036369867,0.089487678,0.004025,0.05
190,19,161000,1,3,73,0.753187268,0.037584064,50,55,35,20,0.0367522,20,0.044686134,0.036369867,0.089487678,0.004025,1
191,0,151000,1,0.7,57,0.742679835,0.031260497,43,68,30,20,0.03685715,20,0.049309211,0.039799653,0.096174585,0.0004,0.05
191,1,151000,1,0.7,57,0.742679835,0.031260497,43,68,30,20,0.03685715,20,0.049309211,0.039799653,0.096174585,0.0004,0.05
191,2,151000,1,0.7,57,0.742679835,0.031260497,43,68,30,20,0.03685715,20,0.049309211,0.039799653,0.096174585,0.0005,0.05
191,3,151000,1,0.7,57,0.742679835,0.031260497,43,68,30,20,0.03685715,20,0.049309211,0.039799653,0.096174585,0.0005,0.05
191,4,151000,1,0.7,57,0.742679835,0.031260497,43,68,30,20,0.03685715,20,0.049309211,0.039799653,0.096174585,0.0006,0.05
191,5,151000,1,0.7,57,0.742679835,0.031260497,43,68,30,20,0.03685715,20,0.049309211,0.039799653,0.096174585,0.0007,0.05
191,6,151000,1,0.7,57,0.742679835,0.031260497,43,68,30,20,0.03685715,20,0.049309211,0.039799653,0.096174585,0.0007,0.05
191,7,151000,1,0.7,57,0.742679835,0.031260497,43,68,30,20,0.03685715,20,0.049309211,0.039799653,0.096174585,0.0008,0.05
191,8,151000,1,0.7,57,0.742679835,0.031260497,43,68,30,20,0.03685715,20,0.049309211,0.039799653,0.096174585,0.0009,0.05
191,9,151000,1,0.7,57,0.742679835,0.031260497,43,68,30,20,0.03685715,20,0.049309211,0.039799653,0.096174585,0.001,0.75
191,10,151000,1,3,57,0.742679835,0.031260497,43,68,30,20,0.03685715,20,0.049309211,0.039799653,0.096174585,0.001925,0.05
191,11,151000,1,3,57,0.742679835,0.031260497,43,68,30,20,0.03685715,20,0.049309211,0.039799653,0.096174585,0.002275,0.05
191,12,151000,1,3,57,0.742679835,0.031260497,43,68,30,20,0.03685715,20,0.049309211,0.039799653,0.096174585,0.00245,0.05
191,13,151000,1,3,57,0.742679835,0.031260497,43,68,30,20,0.03685715,20,0.049309211,0.039799653,0.096174585,0.002625,0.05
191,14,151000,1,3,57,0.742679835,0.031260497,43,68,30,20,0.03685715,20,0.049309211,0.039799653,0.096174585,0.002975,0.05
191,15,151000,1,3,57,0.742679835,0.031260497,43,68,30,20,0.03685715,20,0.049309211,0.039799653,0.096174585,0.00315,0.05
191,16,151000,1,3,57,0.742679835,0.031260497,43,68,30,20,0.03685715,20,0.049309211,0.039799653,0.096174585,0.003325,0.05
191,17,151000,1,3,57,0.742679835,0.031260497,43,68,30,20,0.03685715,20,0.049309211,0.039799653,0.096174585,0.003675,0.05
191,18,151000,1,3,57,0.742679835,0.031260497,43,68,30,20,0.03685715,20,0.049309211,0.039799653,0.096174585,0.004025,0.05
191,19,151000,1,3,57,0.742679835,0.031260497,43,68,30,20,0.03685715,20,0.049309211,0.039799653,0.096174585,0.004025,1
192,0,182000,1,0.7,52,0.450249313,0.054148787,42,53,29,20,0.039967505,20,0.049359494,0.043172172,0.094711927,0.0004,0.05
192,1,182000,1,0.7,52,0.450249313,0.054148787,42,53,29,20,0.039967505,20,0.049359494,0.043172172,0.094711927,0.0004,0.05
192,2,182000,1,0.7,52,0.450249313,0.054148787,42,53,29,20,0.039967505,20,0.049359494,0.043172172,0.094711927,0.0005,0.05
192,3,182000,1,0.7,52,0.450249313,0.054148787,42,53,29,20,0.039967505,20,0.049359494,0.043172172,0.094711927,0.0005,0.05
192,4,182000,1,0.7,52,0.450249313,0.054148787,42,53,29,20,0.039967505,20,0.049359494,0.043172172,0.094711927,0.0006,0.05
192,5,182000,1,0.7,52,0.450249313,0.054148787,42,53,29,20,0.039967505,20,0.049359494,0.043172172,0.094711927,0.0007,0.05
192,6,182000,1,0.7,52,0.450249313,0.054148787,42,53,29,20,0.039967505,20,0.049359494,0.043172172,0.094711927,0.0007,0.05
192,7,182000,1,0.7,52,0.450249313,0.054148787,42,53,29,20,0.039967505,20,0.049359494,0.043172172,0.094711927,0.0008,0.05
192,8,182000,1,0.7,52,0.450249313,0.054148787,42,53,29,20,0.039967505,20,0.049359494,0.043172172,0.094711927,0.0009,0.05
192,9,182000,1,0.7,52,0.450249313,0.054148787,42,53,29,20,0.039967505,20,0.049359494,0.043172172,0.094711927,0.001,0.75
192,10,182000,1,3,52,0.450249313,0.054148787,42,53,29,20,0.039967505,20,0.049359494,0.043172172,0.094711927,0.001925,0.05
192,11,182000,1,3,52,0.450249313,0.054148787,42,53,29,20,0.039967505,20,0.049359494,0.043172172,0.094711927,0.002275,0.05
192,12,182000,1,3,52,0.450249313,0.054148787,42,53,29,20,0.039967505,20,0.049359494,0.043172172,0.094711927,0.00245,0.05
192,13,182000,1,3,52,0.450249313,0.054148787,42,53,29,20,0.039967505,20,0.049359494,0.043172172,0.094711927,0.002625,0.05
192,14,182000,1,3,52,0.450249313,0.054148787,42,53,29,20,0.039967505,20,0.049359494,0.043172172,0.094711927,0.002975,0.05
192,15,182000,1,3,52,0.450249313,0.054148787,42,53,29,20,0.039967505,20,0.049359494,0.043172172,0.094711927,0.00315,0.05
192,16,182000,1,3,52,0.450249313,0.054148787,42,53,29,20,0.039967505,20,0.049359494,0.043172172,0.094711927,0.003325,0.05
192,17,182000,1,3,52,0.450249313,0.054148787,42,53,29,20,0.039967505,20,0.049359494,0.043172172,0.094711927,0.003675,0.05
192,18,182000,1,3,52,0.450249313,0.054148787,42,53,29,20,0.039967505,20,0.049359494,0.043172172,0.094711927,0.004025,0.05
192,19,182000,1,3,52,0.450249313,0.054148787,42,53,29,20,0.039967505,20,0.049359494,0.043172172,0.094711927,0.004025,1
193,0,242000,1,0.7,80,0.771051366,0.039440041,59,63,26,20,0.035430386,20,0.043552488,0.044413507,0.092693226,0.0004,0.05
193,1,242000,1,0.7,80,0.771051366,0.039440041,59,63,26,20,0.035430386,20,0.043552488,0.044413507,0.092693226,0.0004,0.05
193,2,242000,1,0.7,80,0.771051366,0.039440041,59,63,26,20,0.035430386,20,0.043552488,0.044413507,0.092693226,0.0005,0.05
193,3,242000,1,0.7,80,0.771051366,0.039440041,59,63,26,20,0.035430386,20,0.043552488,0.044413507,0.092693226,0.0005,0.05
193,4,242000,1,0.7,80,0.771051366,0.039440041,59,63,26,20,0.035430386,20,0.043552488,0.044413507,0.092693226,0.0006,0.05
193,5,242000,1,0.7,80,0.771051366,0.039440041,59,63,26,20,0.035430386,20,0.043552488,0.044413507,0.092693226,0.0007,0.05
193,6,242000,1,0.7,80,0.771051366,0.039440041,59,63,26,20,0.035430386,20,0.043552488,0.044413507,0.092693226,0.0007,0.05
193,7,242000,1,0.7,80,0.771051366,0.039440041,59,63,26,20,0.035430386,20,0.043552488,0.044413507,0.092693226,0.0008,0.05
193,8,242000,1,0.7,80,0.771051366,0.039440041,59,63,26,20,0.035430386,20,0.043552488,0.044413507,0.092693226,0.0009,0.05
193,9,242000,1,0.7,80,0.771051366,0.039440041,59,63,26,20,0.035430386,20,0.043552488,0.044413507,0.092693226,0.001,0.75
193,10,242000,1,3,80,0.771051366,0.039440041,59,63,26,20,0.035430386,20,0.043552488,0.044413507,0.092693226,0.001925,0.05
193,11,242000,1,3,80,0.771051366,0.039440041,59,63,26,20,0.035430386,20,0.043552488,0.044413507,0.092693226,0.002275,0.05
193,12,242000,1,3,80,0.771051366,0.039440041,59,63,26,20,0.035430386,20,0.043552488,0.044413507,0.092693226,0.00245,0.05
193,13,242000,1,3,80,0.771051366,0.039440041,59,63,26,20,0.035430386,20,0.043552488,0.044413507,0.092693226,0.002625,0.05
193,14,242000,1,3,80,0.771051366,0.039440041,59,63,26,20,0.035430386,20,0.043552488,0.044413507,0.092693226,0.002975,0.05
193,15,242000,1,3,80,0.771051366,0.039440041,59,63,26,20,0.035430386,20,0.043552488,0.044413507,0.092693226,0.00315,0.05
193,16,242000,1,3,80,0.771051366,0.039440041,59,63,26,20,0.035430386,20,0.043552488,0.044413507,0.092693226,0.003325,0.05
193,17,242000,1,3,80,0.771051366,0.039440041,59,63,26,20,0.035430386,20,0.043552488,0.044413507,0.092693226,0.003675,0.05
193,18,242000,1,3,80,0.771051366,0.039440041,59,63,26,20,0.035430386,20,0.043552488,0.044413507,0.092693226,0.004025,0.05
193,19,242000,1,3,80,0.771051366,0.039440041,59,63,26,20,0.035430386,20,0.043552488,0.044413507,0.092693226,0.004025,1
194,0,173000,1,0.7,70,0.585308832,0.021623145,45,58,36,20,0.03571769,20,0.045969266,0.044798876,0.098514026,0.0004,0.05
194,1,173000,1,0.7,70,0.585308832,0.021623145,45,58,36,20,0.03571769,20,0.045969266,0.044798876,0.098514026,0.0004,0.05
194,2,173000,1,0.7,70,0.585308832,0.021623145,45,58,36,20,0.03571769,20,0.045969266,0.044798876,0.098514026,0.0005,0.05
194,3,173000,1,0.7,70,0.585308832,0.021623145,45,58,36,20,0.03571769,20,0.045969266,0.044798876,0.098514026,0.0005,0.05
194,4,173000,1,0.7,70,0.585308832,0.021623145,45,58,36,20,0.03571769,20,0.045969266,0.044798876,0.098514026,0.0006,0.05
194,5,173000,1,0.7,70,0.585308832,0.021623145,45,58,36,20,0.03571769,20,0.045969266,0.044798876,0.098514026,0.0007,0.05
194,6,173000,1,0.7,70,0.585308832,0.021623145,45,58,36,20,0.03571769,20,0.045969266,0.044798876,0.098514026,0.0007,0.05
194,7,173000,1,0.7,70,0.585308832,0.021623145,45,58,36,20,0.03571769,20,0.045969266,0.044798876,0.098514026,0.0008,0.05
194,8,173000,1,0.7,70,0.585308832,0.021623145,45,58,36,20,0.03571769,20,0.045969266,0.044798876,0.098514026,0.0009,0.05
194,9,173000,1,0.7,70,0.585308832,0.021623145,45,58,36,20,0.03571769,20,0.045969266,0.044798876,0.098514026,0.001,0.75
194,10,173000,1,3,70,0.585308832,0.021623145,45,58,36,20,0.03571769,20,0.045969266,0.044798876,0.098514026,0.001925,0.05
194,11,173000,1,3,70,0.585308832,0.021623145,45,58,36,20,0.03571769,20,0.045969266,0.044798876,0.098514026,0.002275,0.05
194,12,173000,1,3,70,0.585308832,0.021623145,45,58,36,20,0.03571769,20,0.045969266,0.044798876,0.098514026,0.00245,0.05
194,13,173000,1,3,70,0.585308832,0.021623145,45,58,36,20,0.03571769,20,0.045969266,0.044798876,0.098514026,0.002625,0.05
194,14,173000,1,3,70,0.585308832,0.021623145,45,58,36,20,0.03571769,20,0.045969266,0.044798876,0.098514026,0.002975,0.05
194,15,173000,1,3,70,0.585308832,0.021623145,45,58,36,20,0.03571769,20,0.045969266,0.044798876,0.098514026,0.00315,0.05
194,16,173000,1,3,70,0.585308832,0.021623145,45,58,36,20,0.03571769,20,0.045969266,0.044798876,0.098514026,0.003325,0.05
194,17,173000,1,3,70,0.585308832,0.021623145,45,58,36,20,0.03571769,20,0.045969266,0.044798876,0.098514026,0.003675,0.05
194,18,173000,1,3,70,0.585308832,0.021623145,45,58,36,20,0.03571769,20,0.045969266,0.044798876,0.098514026,0.004025,0.05
194,19,173000,1,3,70,0.585308832,0.021623145,45,58,36,20,0.03571769,20,0.045969266,0.044798876,0.098514026,0.004025,1
195,0,171000,1,0.7,50,0.633850681,0.066486959,54,63,28,20,0.03541433,20,0.040116032,0.042068044,0.105504514,0.0004,0.05
195,1,171000,1,0.7,50,0.633850681,0.066486959,54,63,28,20,0.03541433,20,0.040116032,0.042068044,0.105504514,0.0004,0.05
195,2,171000,1,0.7,50,0.633850681,0.066486959,54,63,28,20,0.03541433,20,0.040116032,0.042068044,0.105504514,0.0005,0.05
195,3,171000,1,0.7,50,0.633850681,0.066486959,54,63,28,20,0.03541433,20,0.040116032,0.042068044,0.105504514,0.0005,0.05
195,4,171000,1,0.7,50,0.633850681,0.066486959,54,63,28,20,0.03541433,20,0.040116032,0.042068044,0.105504514,0.0006,0.05
195,5,171000,1,0.7,50,0.633850681,0.066486959,54,63,28,20,0.03541433,20,0.040116032,0.042068044,0.105504514,0.0007,0.05
195,6,171000,1,0.7,50,0.633850681,0.066486959,54,63,28,20,0.03541433,20,0.040116032,0.042068044,0.105504514,0.0007,0.05
195,7,171000,1,0.7,50,0.633850681,0.066486959,54,63,28,20,0.03541433,20,0.040116032,0.042068044,0.105504514,0.0008,0.05
195,8,171000,1,0.7,50,0.633850681,0.066486959,54,63,28,20,0.03541433,20,0.040116032,0.042068044,0.105504514,0.0009,0.05
195,9,171000,1,0.7,50,0.633850681,0.066486959,54,63,28,20,0.03541433,20,0.040116032,0.042068044,0.105504514,0.001,0.75
195,10,171000,1,3,50,0.633850681,0.066486959,54,63,28,20,0.03541433,20,0.040116032,0.042068044,0.105504514,0.001925,0.05
195,11,171000,1,3,50,0.633850681,0.066486959,54,63,28,20,0.03541433,20,0.040116032,0.042068044,0.105504514,0.002275,0.05
195,12,171000,1,3,50,0.633850681,0.066486959,54,63,28,20,0.03541433,20,0.040116032,0.042068044,0.105504514,0.00245,0.05
195,13,171000,1,3,50,0.633850681,0.066486959,54,63,28,20,0.03541433,20,0.040116032,0.042068044,0.105504514,0.002625,0.05
195,14,171000,1,3,50,0.633850681,0.066486959,54,63,28,20,0.03541433,20,0.040116032,0.042068044,0.105504514,0.002975,0.05
195,15,171000,1,3,50,0.633850681,0.066486959,54,63,28,20,0.03541433,20,0.040116032,0.042068044,0.105504514,0.00315,0.05
195,16,171000,1,3,50,0.633850681,0.066486959,54,63,28,20,0.03541433,20,0.040116032,0.042068044,0.105504514,0.003325,0.05
195,17,171000,1,3,50,0.633850681,0.066486959,54,63,28,20,0.03541433,20,0.040116032,0.042068044,0.105504514,0.003675,0.05
195,18,171000,1,3,50,0.633850681,0.066486959,54,63,28,20,0.03541433,20,0.040116032,0.042068044,0.105504514,0.004025,0.05
195,19,171000,1,3,50,0.633850681,0.066486959,54,63,28,20,0.03541433,20,0.040116032,0.042068044,0.105504514,0.004025,1
196,0,209000,1,0.7,88,0.421071008,0.072640551,45,54,20,20,0.044500062,20,0.041314022,0.043118073,0.097183292,0.0004,0.05
196,1,209000,1,0.7,88,0.421071008,0.072640551,45,54,20,20,0.044500062,20,0.041314022,0.043118073,0.097183292,0.0004,0.05
196,2,209000,1,0.7,88,0.421071008,0.072640551,45,54,20,20,0.044500062,20,0.041314022,0.043118073,0.097183292,0.0005,0.05
196,3,209000,1,0.7,88,0.421071008,0.072640551,45,54,20,20,0.044500062,20,0.041314022,0.043118073,0.097183292,0.0005,0.05
196,4,209000,1,0.7,88,0.421071008,0.072640551,45,54,20,20,0.044500062,20,0.041314022,0.043118073,0.097183292,0.0006,0.05
196,5,209000,1,0.7,88,0.421071008,0.072640551,45,54,20,20,0.044500062,20,0.041314022,0.043118073,0.097183292,0.0007,0.05
196,6,209000,1,0.7,88,0.421071008,0.072640551,45,54,20,20,0.044500062,20,0.041314022,0.043118073,0.097183292,0.0007,0.05
196,7,209000,1,0.7,88,0.421071008,0.072640551,45,54,20,20,0.044500062,20,0.041314022,0.043118073,0.097183292,0.0008,0.05
196,8,209000,1,0.7,88,0.421071008,0.072640551,45,54,20,20,0.044500062,20,0.041314022,0.043118073,0.097183292,0.0009,0.05
196,9,209000,1,0.7,88,0.421071008,0.072640551,45,54,20,20,0.044500062,20,0.041314022,0.043118073,0.097183292,0.001,0.75
196,10,209000,1,3,88,0.421071008,0.072640551,45,54,20,20,0.044500062,20,0.041314022,0.043118073,0.097183292,0.001925,0.05
196,11,209000,1,3,88,0.421071008,0.072640551,45,54,20,20,0.044500062,20,0.041314022,0.043118073,0.097183292,0.002275,0.05
196,12,209000,1,3,88,0.421071008,0.072640551,45,54,20,20,0.044500062,20,0.041314022,0.043118073,0.097183292,0.00245,0.05
196,13,209000,1,3,88,0.421071008,0.072640551,45,54,20,20,0.044500062,20,0.041314022,0.043118073,0.097183292,0.002625,0.05
196,14,209000,1,3,88,0.421071008,0.072640551,45,54,20,20,0.044500062,20,0.041314022,0.043118073,0.097183292,0.002975,0.05
196,15,209000,1,3,88,0.421071008,0.072640551,45,54,20,20,0.044500062,20,0.041314022,0.043118073,0.097183292,0.00315,0.05
196,16,209000,1,3,88,0.421071008,0.072640551,45,54,20,20,0.044500062,20,0.041314022,0.043118073,0.097183292,0.003325,0.05
196,17,209000,1,3,88,0.421071008,0.072640551,45,54,20,20,0.044500062,20,0.041314022,0.043118073,0.097183292,0.003675,0.05
196,18,209000,1,3,88,0.421071008,0.072640551,45,54,20,20,0.044500062,20,0.041314022,0.043118073,0.097183292,0.004025,0.05
196,19,209000,1,3,88,0.421071008,0.072640551,45,54,20,20,0.044500062,20,0.041314022,0.043118073,0.097183292,0.004025,1
197,0,187000,1,0.7,89,0.628024278,0.065020917,41,50,38,20,0.039781306,20,0.044028194,0.036147905,0.117228453,0.0004,0.05
197,1,187000,1,0.7,89,0.628024278,0.065020917,41,50,38,20,0.039781306,20,0.044028194,0.036147905,0.117228453,0.0004,0.05
197,2,187000,1,0.7,89,0.628024278,0.065020917,41,50,38,20,0.039781306,20,0.044028194,0.036147905,0.117228453,0.0005,0.05
197,3,187000,1,0.7,89,0.628024278,0.065020917,41,50,38,20,0.039781306,20,0.044028194,0.036147905,0.117228453,0.0005,0.05
197,4,187000,1,0.7,89,0.628024278,0.065020917,41,50,38,20,0.039781306,20,0.044028194,0.036147905,0.117228453,0.0006,0.05
197,5,187000,1,0.7,89,0.628024278,0.065020917,41,50,38,20,0.039781306,20,0.044028194,0.036147905,0.117228453,0.0007,0.05
197,6,187000,1,0.7,89,0.628024278,0.065020917,41,50,38,20,0.039781306,20,0.044028194,0.036147905,0.117228453,0.0007,0.05
197,7,187000,1,0.7,89,0.628024278,0.065020917,41,50,38,20,0.039781306,20,0.044028194,0.036147905,0.117228453,0.0008,0.05
197,8,187000,1,0.7,89,0.628024278,0.065020917,41,50,38,20,0.039781306,20,0.044028194,0.036147905,0.117228453,0.0009,0.05
197,9,187000,1,0.7,89,0.628024278,0.065020917,41,50,38,20,0.039781306,20,0.044028194,0.036147905,0.117228453,0.001,0.75
197,10,187000,1,3,89,0.628024278,0.065020917,41,50,38,20,0.039781306,20,0.044028194,0.036147905,0.117228453,0.001925,0.05
